PLAYER,SEASON,TEAM,X,Y,SHOT_MADE,PLAYOFFS,MVP,Champion
Kevin Durant,2009-10,OKC,-4.0,20.55,0,0,0,0
Kevin Durant,2009-10,OKC,6.0,9.65,0,0,0,0
Kevin Durant,2009-10,OKC,-13.5,16.55,0,0,0,0
Kevin Durant,2009-10,OKC,16.3,7.15,1,0,0,0
Kevin Durant,2009-10,OKC,14.4,8.65,0,0,0,0
Kevin Durant,2009-10,OKC,10.5,27.45,1,0,0,0
Kevin Durant,2009-10,OKC,13.9,14.95,0,0,0,0
Kevin Durant,2009-10,OKC,-11.3,8.05,1,0,0,0
Kevin Durant,2009-10,OKC,-15.4,11.85,0,0,0,0
Kevin Durant,2009-10,OKC,17.4,22.75,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-12.5,16.45,0,0,0,0
Kevin Durant,2009-10,OKC,-14.6,7.25,1,0,0,0
Kevin Durant,2009-10,OKC,-9.1,20.55,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,9.2,22.45,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-11.9,9.35,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,14.4,12.35,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,0,0,0,0
Kevin Durant,2009-10,OKC,-4.5,28.85,0,0,0,0
Kevin Durant,2009-10,OKC,-12.5,15.95,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,20.05,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-10.3,16.05,0,0,0,0
Kevin Durant,2009-10,OKC,-2.9,29.35,1,0,0,0
Kevin Durant,2009-10,OKC,-8.9,12.15,0,0,0,0
Kevin Durant,2009-10,OKC,-6.7,8.35,0,0,0,0
Kevin Durant,2009-10,OKC,-0.9,19.45,1,0,0,0
Kevin Durant,2009-10,OKC,1.9,29.65,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-16.8,22.25,0,0,0,0
Kevin Durant,2009-10,OKC,-14.4,6.75,0,0,0,0
Kevin Durant,2009-10,OKC,-12.7,5.35,0,0,0,0
Kevin Durant,2009-10,OKC,16.2,9.45,0,0,0,0
Kevin Durant,2009-10,OKC,-15.2,21.45,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,0,0,0,0
Kevin Durant,2009-10,OKC,10.3,8.55,1,0,0,0
Kevin Durant,2009-10,OKC,20.7,20.95,0,0,0,0
Kevin Durant,2009-10,OKC,-5.5,30.65,1,0,0,0
Kevin Durant,2009-10,OKC,-13.1,8.25,0,0,0,0
Kevin Durant,2009-10,OKC,-3.7,7.25,1,0,0,0
Kevin Durant,2009-10,OKC,13.8,26.35,0,0,0,0
Kevin Durant,2009-10,OKC,-16.9,24.45,1,0,0,0
Kevin Durant,2009-10,OKC,19.7,20.15,0,0,0,0
Kevin Durant,2009-10,OKC,10.1,28.85,0,0,0,0
Kevin Durant,2009-10,OKC,-11.5,8.05,0,0,0,0
Kevin Durant,2009-10,OKC,-10.6,9.75,1,0,0,0
Kevin Durant,2009-10,OKC,3.4,12.95,1,0,0,0
Kevin Durant,2009-10,OKC,18.0,7.15,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,0,0,0,0
Kevin Durant,2009-10,OKC,10.9,22.55,0,0,0,0
Kevin Durant,2009-10,OKC,-6.4,24.75,0,0,0,0
Kevin Durant,2009-10,OKC,0.2,15.35,1,0,0,0
Kevin Durant,2009-10,OKC,-14.3,20.15,0,0,0,0
Kevin Durant,2009-10,OKC,6.7,24.65,1,0,0,0
Kevin Durant,2009-10,OKC,-0.2,16.55,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,0,0,0,0
Kevin Durant,2009-10,OKC,12.2,8.35,1,0,0,0
Kevin Durant,2009-10,OKC,-15.5,28.05,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-6.2,14.05,0,0,0,0
Kevin Durant,2009-10,OKC,-0.6,10.55,0,0,0,0
Kevin Durant,2009-10,OKC,-13.3,28.55,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-13.5,14.65,1,0,0,0
Kevin Durant,2009-10,OKC,-9.7,8.55,0,0,0,0
Kevin Durant,2009-10,OKC,9.7,19.75,0,0,0,0
Kevin Durant,2009-10,OKC,12.5,12.65,1,0,0,0
Kevin Durant,2009-10,OKC,14.2,24.65,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-9.7,22.25,0,0,0,0
Kevin Durant,2009-10,OKC,-4.0,30.95,0,0,0,0
Kevin Durant,2009-10,OKC,13.4,13.25,1,0,0,0
Kevin Durant,2009-10,OKC,1.1,23.35,0,0,0,0
Kevin Durant,2009-10,OKC,13.6,18.65,0,0,0,0
Kevin Durant,2009-10,OKC,-12.9,8.05,1,0,0,0
Kevin Durant,2009-10,OKC,15.2,13.55,0,0,0,0
Kevin Durant,2009-10,OKC,0.4,28.25,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-15.4,7.25,0,0,0,0
Kevin Durant,2009-10,OKC,-20.7,21.25,0,0,0,0
Kevin Durant,2009-10,OKC,-11.6,21.25,0,0,0,0
Kevin Durant,2009-10,OKC,-11.8,17.95,0,0,0,0
Kevin Durant,2009-10,OKC,-11.0,6.75,1,0,0,0
Kevin Durant,2009-10,OKC,-15.5,18.45,0,0,0,0
Kevin Durant,2009-10,OKC,-14.3,15.65,0,0,0,0
Kevin Durant,2009-10,OKC,-13.2,5.95,1,0,0,0
Kevin Durant,2009-10,OKC,14.9,11.95,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,0,0,0,0
Kevin Durant,2009-10,OKC,-14.3,14.35,1,0,0,0
Kevin Durant,2009-10,OKC,9.5,20.55,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,8.9,7.55,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,12.2,8.65,1,0,0,0
Kevin Durant,2009-10,OKC,-0.2,9.75,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-15.4,23.85,1,0,0,0
Kevin Durant,2009-10,OKC,15.0,5.85,0,0,0,0
Kevin Durant,2009-10,OKC,16.1,23.65,1,0,0,0
Kevin Durant,2009-10,OKC,-8.9,6.65,1,0,0,0
Kevin Durant,2009-10,OKC,-3.9,29.45,0,0,0,0
Kevin Durant,2009-10,OKC,-7.3,5.65,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,15.0,20.15,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-14.3,10.55,1,0,0,0
Kevin Durant,2009-10,OKC,7.5,28.55,0,0,0,0
Kevin Durant,2009-10,OKC,-5.3,10.55,1,0,0,0
Kevin Durant,2009-10,OKC,-6.7,7.45,0,0,0,0
Kevin Durant,2009-10,OKC,-14.0,25.25,1,0,0,0
Kevin Durant,2009-10,OKC,15.0,24.25,0,0,0,0
Kevin Durant,2009-10,OKC,-14.9,5.55,0,0,0,0
Kevin Durant,2009-10,OKC,-13.6,12.35,0,0,0,0
Kevin Durant,2009-10,OKC,10.3,8.95,1,0,0,0
Kevin Durant,2009-10,OKC,-0.7,29.15,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-13.0,25.55,1,0,0,0
Kevin Durant,2009-10,OKC,-16.2,11.05,0,0,0,0
Kevin Durant,2009-10,OKC,-5.0,13.25,0,0,0,0
Kevin Durant,2009-10,OKC,10.5,8.25,1,0,0,0
Kevin Durant,2009-10,OKC,-12.4,19.75,1,0,0,0
Kevin Durant,2009-10,OKC,-12.9,9.65,0,0,0,0
Kevin Durant,2009-10,OKC,-13.8,13.75,0,0,0,0
Kevin Durant,2009-10,OKC,-8.8,28.05,0,0,0,0
Kevin Durant,2009-10,OKC,-13.6,13.75,0,0,0,0
Kevin Durant,2009-10,OKC,13.9,6.95,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,5.1,22.85,1,0,0,0
Kevin Durant,2009-10,OKC,-3.2,16.05,1,0,0,0
Kevin Durant,2009-10,OKC,3.0,31.35,0,0,0,0
Kevin Durant,2009-10,OKC,10.3,5.35,1,0,0,0
Kevin Durant,2009-10,OKC,-8.1,28.35,0,0,0,0
Kevin Durant,2009-10,OKC,9.5,21.95,1,0,0,0
Kevin Durant,2009-10,OKC,-11.9,26.55,1,0,0,0
Kevin Durant,2009-10,OKC,2.9,20.05,1,0,0,0
Kevin Durant,2009-10,OKC,-9.2,9.35,1,0,0,0
Kevin Durant,2009-10,OKC,-14.1,26.85,0,0,0,0
Kevin Durant,2009-10,OKC,-22.5,5.65,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,0,0,0,0
Kevin Durant,2009-10,OKC,-4.7,11.95,1,0,0,0
Kevin Durant,2009-10,OKC,-14.9,17.65,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,0,0,0,0
Kevin Durant,2009-10,OKC,-13.0,28.25,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,0,0,0,0
Kevin Durant,2009-10,OKC,3.2,31.05,0,0,0,0
Kevin Durant,2009-10,OKC,8.6,31.05,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-2.0,10.75,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,0,0,0,0
Kevin Durant,2009-10,OKC,-13.2,18.95,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,0,0,0,0
Kevin Durant,2009-10,OKC,-6.9,21.95,0,0,0,0
Kevin Durant,2009-10,OKC,21.8,16.75,0,0,0,0
Kevin Durant,2009-10,OKC,-3.4,13.55,1,0,0,0
Kevin Durant,2009-10,OKC,-7.8,12.35,1,0,0,0
Kevin Durant,2009-10,OKC,-11.4,19.25,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,0,0,0,0
Kevin Durant,2009-10,OKC,-11.1,29.85,0,0,0,0
Kevin Durant,2009-10,OKC,8.9,29.95,0,0,0,0
Kevin Durant,2009-10,OKC,3.2,30.75,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,7.3,25.55,0,0,0,0
Kevin Durant,2009-10,OKC,-9.7,22.55,0,0,0,0
Kevin Durant,2009-10,OKC,15.5,12.95,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-1.0,20.35,1,0,0,0
Kevin Durant,2009-10,OKC,-8.0,29.05,0,0,0,0
Kevin Durant,2009-10,OKC,-1.0,19.75,0,0,0,0
Kevin Durant,2009-10,OKC,-14.4,24.95,0,0,0,0
Kevin Durant,2009-10,OKC,0.4,5.95,1,0,0,0
Kevin Durant,2009-10,OKC,-14.3,6.65,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,0,0,0,0
Kevin Durant,2009-10,OKC,-7.8,26.15,1,0,0,0
Kevin Durant,2009-10,OKC,-10.0,28.75,0,0,0,0
Kevin Durant,2009-10,OKC,1.0,6.45,1,0,0,0
Kevin Durant,2009-10,OKC,-7.0,29.45,0,0,0,0
Kevin Durant,2009-10,OKC,1.5,14.05,1,0,0,0
Kevin Durant,2009-10,OKC,-7.3,23.35,1,0,0,0
Kevin Durant,2009-10,OKC,-13.8,7.55,0,0,0,0
Kevin Durant,2009-10,OKC,0.5,17.95,0,0,0,0
Kevin Durant,2009-10,OKC,-17.1,5.05,0,0,0,0
Kevin Durant,2009-10,OKC,-16.2,24.75,0,0,0,0
Kevin Durant,2009-10,OKC,-3.9,11.05,0,0,0,0
Kevin Durant,2009-10,OKC,2.6,27.15,0,0,0,0
Kevin Durant,2009-10,OKC,16.9,11.35,0,0,0,0
Kevin Durant,2009-10,OKC,11.7,28.55,0,0,0,0
Kevin Durant,2009-10,OKC,-13.0,6.65,1,0,0,0
Kevin Durant,2009-10,OKC,16.8,25.05,1,0,0,0
Kevin Durant,2009-10,OKC,-9.5,6.95,0,0,0,0
Kevin Durant,2009-10,OKC,-10.0,30.25,0,0,0,0
Kevin Durant,2009-10,OKC,-1.2,6.35,1,0,0,0
Kevin Durant,2009-10,OKC,-9.1,29.45,0,0,0,0
Kevin Durant,2009-10,OKC,-3.2,29.95,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,0,0,0,0
Kevin Durant,2009-10,OKC,16.9,5.95,1,0,0,0
Kevin Durant,2009-10,OKC,13.3,12.45,0,0,0,0
Kevin Durant,2009-10,OKC,-8.3,27.95,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,7.6,12.75,1,0,0,0
Kevin Durant,2009-10,OKC,-13.0,5.85,1,0,0,0
Kevin Durant,2009-10,OKC,0.2,10.55,1,0,0,0
Kevin Durant,2009-10,OKC,-4.8,28.85,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-15.2,13.05,0,0,0,0
Kevin Durant,2009-10,OKC,6.5,7.15,1,0,0,0
Kevin Durant,2009-10,OKC,-5.3,29.65,0,0,0,0
Kevin Durant,2009-10,OKC,-7.3,21.15,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-19.0,21.45,0,0,0,0
Kevin Durant,2009-10,OKC,-9.5,8.65,1,0,0,0
Kevin Durant,2009-10,OKC,-13.0,14.15,0,0,0,0
Kevin Durant,2009-10,OKC,-2.4,13.85,1,0,0,0
Kevin Durant,2009-10,OKC,12.0,9.95,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,16.1,16.25,1,0,0,0
Kevin Durant,2009-10,OKC,7.1,10.75,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-13.5,26.55,0,0,0,0
Kevin Durant,2009-10,OKC,15.0,11.05,0,0,0,0
Kevin Durant,2009-10,OKC,-12.7,15.75,1,0,0,0
Kevin Durant,2009-10,OKC,-15.5,13.25,0,0,0,0
Kevin Durant,2009-10,OKC,6.7,29.35,0,0,0,0
Kevin Durant,2009-10,OKC,12.0,27.75,0,0,0,0
Kevin Durant,2009-10,OKC,2.4,10.25,0,0,0,0
Kevin Durant,2009-10,OKC,14.7,24.75,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-13.8,4.75,0,0,0,0
Kevin Durant,2009-10,OKC,11.9,14.15,0,0,0,0
Kevin Durant,2009-10,OKC,9.3,17.05,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-12.9,25.25,0,0,0,0
Kevin Durant,2009-10,OKC,-16.0,25.55,0,0,0,0
Kevin Durant,2009-10,OKC,-15.4,24.75,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-0.4,17.35,1,0,0,0
Kevin Durant,2009-10,OKC,7.1,15.75,1,0,0,0
Kevin Durant,2009-10,OKC,14.2,24.95,1,0,0,0
Kevin Durant,2009-10,OKC,-15.7,16.05,0,0,0,0
Kevin Durant,2009-10,OKC,-0.1,31.75,0,0,0,0
Kevin Durant,2009-10,OKC,-14.6,9.35,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-10.3,28.05,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,10.8,27.15,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,0,0,0,0
Kevin Durant,2009-10,OKC,-14.4,17.35,0,0,0,0
Kevin Durant,2009-10,OKC,-13.3,5.25,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,14.1,12.15,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,0.7,9.75,0,0,0,0
Kevin Durant,2009-10,OKC,-3.4,29.15,0,0,0,0
Kevin Durant,2009-10,OKC,-0.7,29.95,1,0,0,0
Kevin Durant,2009-10,OKC,-16.3,5.95,1,0,0,0
Kevin Durant,2009-10,OKC,-1.5,20.85,0,0,0,0
Kevin Durant,2009-10,OKC,-8.4,28.25,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,11.25,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-14.4,9.75,0,0,0,0
Kevin Durant,2009-10,OKC,3.7,30.25,0,0,0,0
Kevin Durant,2009-10,OKC,14.2,29.35,0,0,0,0
Kevin Durant,2009-10,OKC,-5.0,8.25,1,0,0,0
Kevin Durant,2009-10,OKC,-11.9,29.15,1,0,0,0
Kevin Durant,2009-10,OKC,-12.9,28.55,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,0,0,0,0
Kevin Durant,2009-10,OKC,-2.4,33.25,0,0,0,0
Kevin Durant,2009-10,OKC,7.3,17.35,0,0,0,0
Kevin Durant,2009-10,OKC,9.8,10.75,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,0,0,0,0
Kevin Durant,2009-10,OKC,-16.3,13.05,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,9.2,21.45,0,0,0,0
Kevin Durant,2009-10,OKC,-0.7,20.35,1,0,0,0
Kevin Durant,2009-10,OKC,13.8,26.95,0,0,0,0
Kevin Durant,2009-10,OKC,1.0,15.95,0,0,0,0
Kevin Durant,2009-10,OKC,-18.2,15.15,0,0,0,0
Kevin Durant,2009-10,OKC,-16.5,15.65,1,0,0,0
Kevin Durant,2009-10,OKC,10.1,23.15,1,0,0,0
Kevin Durant,2009-10,OKC,14.1,25.05,1,0,0,0
Kevin Durant,2009-10,OKC,-19.6,31.45,0,0,0,0
Kevin Durant,2009-10,OKC,15.2,13.05,1,0,0,0
Kevin Durant,2009-10,OKC,-8.4,21.65,1,0,0,0
Kevin Durant,2009-10,OKC,-18.1,7.55,0,0,0,0
Kevin Durant,2009-10,OKC,1.0,7.85,0,0,0,0
Kevin Durant,2009-10,OKC,-15.4,14.05,0,0,0,0
Kevin Durant,2009-10,OKC,1.3,4.25,1,0,0,0
Kevin Durant,2009-10,OKC,13.1,26.15,0,0,0,0
Kevin Durant,2009-10,OKC,-8.8,17.35,0,0,0,0
Kevin Durant,2009-10,OKC,15.0,24.75,1,0,0,0
Kevin Durant,2009-10,OKC,-0.7,5.25,0,0,0,0
Kevin Durant,2009-10,OKC,-0.1,5.55,1,0,0,0
Kevin Durant,2009-10,OKC,-15.1,17.15,1,0,0,0
Kevin Durant,2009-10,OKC,-3.2,30.15,0,0,0,0
Kevin Durant,2009-10,OKC,15.7,17.55,1,0,0,0
Kevin Durant,2009-10,OKC,8.1,20.85,0,0,0,0
Kevin Durant,2009-10,OKC,16.3,18.35,1,0,0,0
Kevin Durant,2009-10,OKC,16.4,10.05,0,0,0,0
Kevin Durant,2009-10,OKC,11.7,22.85,0,0,0,0
Kevin Durant,2009-10,OKC,10.9,14.55,1,0,0,0
Kevin Durant,2009-10,OKC,10.3,5.55,1,0,0,0
Kevin Durant,2009-10,OKC,-14.9,17.65,1,0,0,0
Kevin Durant,2009-10,OKC,-12.9,26.05,0,0,0,0
Kevin Durant,2009-10,OKC,12.5,9.65,0,0,0,0
Kevin Durant,2009-10,OKC,-17.4,7.15,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,0,0,0,0
Kevin Durant,2009-10,OKC,-5.0,14.35,1,0,0,0
Kevin Durant,2009-10,OKC,-13.5,26.65,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,0,0,0,0
Kevin Durant,2009-10,OKC,-4.3,10.05,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,19.45,0,0,0,0
Kevin Durant,2009-10,OKC,13.1,25.55,0,0,0,0
Kevin Durant,2009-10,OKC,-12.9,15.95,1,0,0,0
Kevin Durant,2009-10,OKC,-7.2,7.75,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-12.9,16.45,1,0,0,0
Kevin Durant,2009-10,OKC,-3.2,19.55,0,0,0,0
Kevin Durant,2009-10,OKC,15.0,10.25,1,0,0,0
Kevin Durant,2009-10,OKC,-3.2,20.05,1,0,0,0
Kevin Durant,2009-10,OKC,9.3,27.25,1,0,0,0
Kevin Durant,2009-10,OKC,-0.6,29.45,1,0,0,0
Kevin Durant,2009-10,OKC,-14.7,10.55,0,0,0,0
Kevin Durant,2009-10,OKC,6.0,14.85,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,0,0,0,0
Kevin Durant,2009-10,OKC,-6.4,20.55,0,0,0,0
Kevin Durant,2009-10,OKC,11.4,17.95,1,0,0,0
Kevin Durant,2009-10,OKC,-23.0,8.25,0,0,0,0
Kevin Durant,2009-10,OKC,-5.6,21.45,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,0,0,0,0
Kevin Durant,2009-10,OKC,-5.6,28.85,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-5.4,23.05,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-3.7,23.95,1,0,0,0
Kevin Durant,2009-10,OKC,-11.6,8.85,0,0,0,0
Kevin Durant,2009-10,OKC,15.8,20.95,1,0,0,0
Kevin Durant,2009-10,OKC,-7.3,17.15,1,0,0,0
Kevin Durant,2009-10,OKC,-11.6,7.55,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-4.3,19.75,0,0,0,0
Kevin Durant,2009-10,OKC,-13.0,26.85,1,0,0,0
Kevin Durant,2009-10,OKC,-13.6,25.75,1,0,0,0
Kevin Durant,2009-10,OKC,12.0,23.05,1,0,0,0
Kevin Durant,2009-10,OKC,16.0,23.35,0,0,0,0
Kevin Durant,2009-10,OKC,-15.4,8.65,0,0,0,0
Kevin Durant,2009-10,OKC,20.2,6.15,1,0,0,0
Kevin Durant,2009-10,OKC,-7.8,28.55,0,0,0,0
Kevin Durant,2009-10,OKC,11.2,26.95,0,0,0,0
Kevin Durant,2009-10,OKC,10.8,13.45,0,0,0,0
Kevin Durant,2009-10,OKC,0.2,18.95,0,0,0,0
Kevin Durant,2009-10,OKC,-8.8,28.25,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,0,0,0,0
Kevin Durant,2009-10,OKC,16.3,8.35,0,0,0,0
Kevin Durant,2009-10,OKC,-11.9,27.65,1,0,0,0
Kevin Durant,2009-10,OKC,10.8,28.35,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,1.5,29.85,1,0,0,0
Kevin Durant,2009-10,OKC,-1.0,29.85,1,0,0,0
Kevin Durant,2009-10,OKC,-5.9,32.85,1,0,0,0
Kevin Durant,2009-10,OKC,17.7,42.15,0,0,0,0
Kevin Durant,2009-10,OKC,10.5,23.05,0,0,0,0
Kevin Durant,2009-10,OKC,-14.0,15.35,0,0,0,0
Kevin Durant,2009-10,OKC,7.3,32.95,0,0,0,0
Kevin Durant,2009-10,OKC,-7.0,5.65,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-14.7,16.25,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,1.0,10.75,1,0,0,0
Kevin Durant,2009-10,OKC,-2.0,20.95,0,0,0,0
Kevin Durant,2009-10,OKC,8.2,6.35,1,0,0,0
Kevin Durant,2009-10,OKC,13.6,25.25,0,0,0,0
Kevin Durant,2009-10,OKC,-4.0,24.15,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,-7.5,22.45,0,0,0,0
Kevin Durant,2009-10,OKC,1.6,16.85,1,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,0,0,0,0
Kevin Durant,2009-10,OKC,-0.0,5.25,1,0,0,0
Kevin Durant,2009-10,OKC,16.6,24.25,1,0,0,0
Kevin Durant,2009-10,OKC,-6.5,29.45,0,0,0,0
Kevin Durant,2009-10,OKC,-5.4,29.05,0,0,0,0
Kevin Durant,2009-10,OKC,-10.2,15.65,0,0,0,0
Kevin Durant,2009-10,OKC,-4.5,29.45,0,0,0,0
Kevin Durant,2009-10,OKC,0.2,23.85,0,0,0,0
Kevin Durant,2009-10,OKC,4.0,11.95,0,0,0,0
